#{"t_start": 1775801401.3549445, "env_id": "None"}
r,l,t
-1.23,2,8.350514
-1.53,12,8.369117
-1.5,11,8.386803
-1.74,19,8.418164
-1.2,1,8.418833
-1.26,3,8.424787
-1.26,3,8.426428
-0.57,21,8.461675
-1.2,1,8.462296
-1.32,5,8.468956
-1.2,1,8.469575
-0.12,6,8.480862
-1.32,5,8.487471
-1.23,2,8.492584
-1.2,1,8.493194
-1.26,3,8.498791
-1.23,2,8.49993
-1.23,2,8.505042
-1.26,3,8.506679
-1.29,4,8.512752
-1.2,1,8.517287
-1.2,1,8.51796
-1.2,1,8.518556
-0.18,8,8.530735
0.0,2,8.535877
-1.32,5,8.542588
-1.23,2,8.543713
-1.38,7,8.555427
-1.23,2,8.56054
-1.2,1,8.5612
-1.38,7,8.572766
-0.12,6,8.580392
-1.5,11,8.59821
-1.35,6,8.605521
1.14,5,8.616216
-1.53,12,8.634453
-0.09,5,8.641321
-0.12,6,8.648597
-1.2,1,8.653114
-1.23,2,8.654247
-1.29,4,8.660359
-1.29,4,8.666723
-1.2,1,8.667341
-0.09,5,8.678072
-1.62,15,8.697731
-1.2,1,8.702337
-0.15,7,8.710104
-1.41,8,8.7222
-1.32,5,8.732754
-1.2,1,8.733418
-1.26,3,8.73906
-1.2,1,8.739694
-1.62,15,8.763811
-0.12,6,8.771119
-1.23,2,8.776189
-1.23,2,8.777339
-1.53,12,8.795507
-1.2,1,8.796162
-1.8,21,8.830997
-1.26,3,8.832663
-0.21,9,8.849454
-0.09,5,8.856339
-1.26,3,8.86192
-1.2,1,8.862555
-1.26,3,8.868133
-1.32,5,8.874766
-1.35,6,8.881903
-1.29,4,8.887965
-1.2,1,8.892491
-1.23,2,8.893673
-1.23,2,8.898785
-1.23,2,8.899949
-1.5,11,8.917773
-1.2,1,8.918426
-1.26,3,8.924226
-1.59,14,8.943811
-1.32,5,8.954397
-1.32,5,8.961066
0.0,2,8.962285
-0.06,4,8.968642
-1.41,8,8.980966
-1.32,5,8.991597
-1.2,1,8.992215
-1.2,1,8.992805
-1.29,4,8.99895
-0.27,11,9.016851
-1.32,5,9.023668
-1.38,7,9.035655
-1.59,14,9.054695
-1.23,2,9.059802
-1.23,2,9.060905
-1.32,5,9.071511
-0.24,10,9.085139
-1.56,13,9.104251
-1.2,1,9.108811
-1.74,19,9.135084
-1.2,1,9.139637
-1.32,5,9.146495
-0.12,6,9.153888
-1.2,1,9.158431
-1.44,9,9.171247
0.9,13,9.190773
-1.2,1,9.191379
-1.23,2,9.196442
-0.03,3,9.202093
