#{"t_start": 1775802563.9683206, "env_id": "None"}
r,l,t
-1.23,2,3.165499
-1.2,1,3.166512
-1.23,2,3.168411
-1.2,1,3.169397
-1.2,1,3.170407
-1.26,3,3.173203
0.0,2,3.17515
-1.29,4,3.180819
-1.29,4,3.184511
-0.03,3,3.187396
-1.26,3,3.190199
-1.2,1,3.191209
-0.03,3,3.194109
-1.29,4,3.197881
-1.26,3,3.200742
-1.23,2,3.202678
-1.29,4,3.206506
-1.2,1,3.20751
-1.2,1,3.210665
-1.29,4,3.214415
-1.26,3,3.217259
-1.2,1,3.218271
-1.29,4,3.222172
-1.23,2,3.224072
-1.26,3,3.226878
-1.29,4,3.230565
-1.2,1,3.231572
-1.26,3,3.234375
-1.26,3,3.237173
-1.32,5,3.243875
-1.2,1,3.244873
-1.26,3,3.247703
-1.2,1,3.248712
-1.29,4,3.252445
-1.29,4,3.256155
-1.23,2,3.258054
-1.29,4,3.261746
-1.32,5,3.266336
-1.32,5,3.270927
-1.23,2,3.274824
-1.23,2,3.276738
-1.26,3,3.279532
-1.29,4,3.283208
-1.26,3,3.28598
-1.29,4,3.289672
-1.2,1,3.290672
-1.32,5,3.295263
-1.32,5,3.299864
-1.29,4,3.303551
-1.26,3,3.308346
-1.23,2,3.310262
-1.26,3,3.313071
-1.32,5,3.317685
-1.23,2,3.319585
-1.32,5,3.324221
-1.26,3,3.326996
-0.03,3,3.32989
-1.26,3,3.332694
-0.06,4,3.338502
-1.2,1,3.3395
-1.29,4,3.343219
-1.32,5,3.347794
-1.23,2,3.34971
-1.32,5,3.354297
-1.23,2,3.35621
-1.2,1,3.357213
-1.32,5,3.361756
-1.26,3,3.364585
-1.2,1,3.365598
-1.23,2,3.367487
-1.29,4,3.37316
-1.23,2,3.375057
-1.26,3,3.377886
-1.32,5,3.382498
-1.26,3,3.38528
0.0,2,3.387246
-1.32,5,3.391804
-1.32,5,3.396396
-1.23,2,3.39831
-1.26,3,3.403168
-1.23,2,3.405087
-1.23,2,3.407011
-1.23,2,3.408916
-1.23,2,3.410838
-1.32,5,3.415429
-1.29,4,3.419167
-1.32,5,3.423748
-1.26,3,3.42657
-1.29,4,3.430261
-1.29,4,3.435942
-1.29,4,3.439674
-1.26,3,3.44247
-1.23,2,3.444362
-1.26,3,3.447157
0.0,2,3.44913
-1.26,3,3.451897
-1.29,4,3.455598
-1.2,1,3.456617
-1.32,5,3.461228
-0.03,3,3.466025
-1.23,2,3.467937
-1.23,2,3.469864
-1.26,3,3.472653
-1.29,4,3.476328
-1.2,1,3.477326
-1.29,4,3.481024
-1.2,1,3.482018
-1.29,4,3.485714
-1.29,4,3.489423
-1.2,1,3.490414
-1.26,3,3.493214
-1.2,1,3.494219
-1.23,2,3.498056
-1.26,3,3.500856
-1.32,5,3.505569
-1.26,3,3.508386
-1.2,1,3.509386
-1.29,4,3.513066
-1.29,4,3.516741
-1.29,4,3.520443
-1.32,5,3.52506
-1.26,3,3.529872
-1.2,1,3.530878
-1.32,5,3.535528
-1.32,5,3.540118
-1.23,2,3.542032
-1.2,1,3.543032
-1.2,1,3.54402
-1.29,4,3.547697
-1.32,5,3.552289
-1.26,3,3.555096
-1.32,5,3.561624
-1.32,5,3.566241
-1.26,3,3.569029
-1.26,3,3.571827
-1.26,3,3.574608
-1.2,1,3.575644
-1.29,4,3.57938
-1.2,1,3.580388
-1.29,4,3.584069
-1.2,1,3.585085
-1.32,5,3.589679
